OBJECTID,ID,District_Name,Year,Survey_Type,Vaccine,Metric,Value_Percent,Enrollment
40869,9386,Vilas RE-5,2021/2022,School,HepB,Fully Immunized,95.71,70
40870,9386,Vilas RE-5,2021/2022,School,HepB,Non-Medical Exemption,4.29,70
40871,9386,Vilas RE-5,2021/2022,School,MMR,Fully Immunized,95.71,70
40872,9386,Vilas RE-5,2021/2022,School,MMR,Non-Medical Exemption,4.29,70
40873,9386,Vilas RE-5,2021/2022,School,Polio,Fully Immunized,95.71,70
40874,9386,Vilas RE-5,2021/2022,School,Polio,Non-Medical Exemption,4.29,70
40875,9386,Vilas RE-5,2021/2022,School,Tdap,Fully Immunized,60,70
40876,9386,Vilas RE-5,2021/2022,School,Tdap,Non-Medical Exemption,2.86,70
40877,9386,Vilas RE-5,2021/2022,School,Varicella,Fully Immunized,94.29,70
40878,9386,Vilas RE-5,2021/2022,School,Varicella,Non-Medical Exemption,5.71,70
40879,9386,Vilas RE-5,2022/2023,Kindergarten,,Summary Compliant,100,3
40880,9386,Vilas RE-5,2022/2023,Kindergarten,DTaP,Fully Immunized,100,3
40881,9386,Vilas RE-5,2022/2023,Kindergarten,HepB,Fully Immunized,100,3
40882,9386,Vilas RE-5,2022/2023,Kindergarten,MMR,Fully Immunized,100,3
40883,9386,Vilas RE-5,2022/2023,Kindergarten,Polio,Fully Immunized,100,3
40884,9386,Vilas RE-5,2022/2023,Kindergarten,Varicella,Fully Immunized,100,3
40885,9386,Vilas RE-5,2022/2023,School,,Summary Compliant,92.19,64
40886,9386,Vilas RE-5,2022/2023,School,DTaP,Fully Immunized,98.44,64
40887,9386,Vilas RE-5,2022/2023,School,DTaP,Non-Medical Exemption,1.56,64
40888,9386,Vilas RE-5,2022/2023,School,HepB,Fully Immunized,95.31,64
40889,9386,Vilas RE-5,2022/2023,School,HepB,IncompleteRecordCount,3.13,64
40890,9386,Vilas RE-5,2022/2023,School,HepB,Non-Medical Exemption,1.56,64
40891,9386,Vilas RE-5,2022/2023,School,MMR,Fully Immunized,95.31,64
40892,9386,Vilas RE-5,2022/2023,School,MMR,IncompleteRecordCount,3.13,64
40893,9386,Vilas RE-5,2022/2023,School,MMR,Non-Medical Exemption,1.56,64
40894,9386,Vilas RE-5,2022/2023,School,Polio,Fully Immunized,95.31,64
40895,9386,Vilas RE-5,2022/2023,School,Polio,IncompleteRecordCount,3.13,64
40896,9386,Vilas RE-5,2022/2023,School,Polio,Non-Medical Exemption,1.56,64
40897,9386,Vilas RE-5,2022/2023,School,Tdap,Fully Immunized,59.38,64
40898,9386,Vilas RE-5,2022/2023,School,Tdap,IncompleteRecordCount,3.13,64
40899,9386,Vilas RE-5,2022/2023,School,Tdap,Medical Exemption,3.13,64
40900,9386,Vilas RE-5,2022/2023,School,Varicella,Fully Immunized,92.19,64
40901,9386,Vilas RE-5,2022/2023,School,Varicella,IncompleteRecordCount,6.25,64
40902,9386,Vilas RE-5,2022/2023,School,Varicella,Non-Medical Exemption,1.56,64
40903,9386,Vilas RE-5,2023/2024,Kindergarten,,Summary Compliant,100,4
40904,9386,Vilas RE-5,2023/2024,Kindergarten,DTaP,Fully Immunized,100,4
40905,9386,Vilas RE-5,2023/2024,Kindergarten,HepB,Fully Immunized,100,4
40906,9386,Vilas RE-5,2023/2024,Kindergarten,MMR,Fully Immunized,100,4
40907,9386,Vilas RE-5,2023/2024,Kindergarten,Polio,Fully Immunized,100,4
40908,9386,Vilas RE-5,2023/2024,Kindergarten,Varicella,Fully Immunized,100,4
40909,9386,Vilas RE-5,2023/2024,School,,Summary Compliant,98.25,57
40910,9386,Vilas RE-5,2023/2024,School,DTaP,Fully Immunized,92.98,57
40911,9386,Vilas RE-5,2023/2024,School,DTaP,IncompleteRecordCount,1.75,57
40912,9386,Vilas RE-5,2023/2024,School,DTaP,Non-Medical Exemption,5.26,57
40913,9386,Vilas RE-5,2023/2024,School,HepB,Fully Immunized,92.98,57
40914,9386,Vilas RE-5,2023/2024,School,HepB,IncompleteRecordCount,1.75,57
40915,9386,Vilas RE-5,2023/2024,School,HepB,Non-Medical Exemption,5.26,57
40916,9386,Vilas RE-5,2023/2024,School,MMR,Fully Immunized,92.98,57
40917,9386,Vilas RE-5,2023/2024,School,MMR,IncompleteRecordCount,1.75,57
40918,9386,Vilas RE-5,2023/2024,School,MMR,Non-Medical Exemption,5.26,57
40919,9386,Vilas RE-5,2023/2024,School,Polio,Fully Immunized,92.98,57
40920,9386,Vilas RE-5,2023/2024,School,Polio,IncompleteRecordCount,1.75,57
40921,9386,Vilas RE-5,2023/2024,School,Polio,Non-Medical Exemption,5.26,57
40922,9386,Vilas RE-5,2023/2024,School,Tdap,Fully Immunized,68.42,57
40923,9386,Vilas RE-5,2023/2024,School,Tdap,IncompleteRecordCount,1.75,57
40924,9386,Vilas RE-5,2023/2024,School,Tdap,Non-Medical Exemption,3.51,57
40925,9386,Vilas RE-5,2023/2024,School,Varicella,Fully Immunized,92.98,57
40926,9386,Vilas RE-5,2023/2024,School,Varicella,IncompleteRecordCount,1.75,57
40927,9386,Vilas RE-5,2023/2024,School,Varicella,Non-Medical Exemption,5.26,57
40928,9387,Walsh RE-1,2017/2018,Kindergarten,,Summary Compliant,100,20
40929,9387,Walsh RE-1,2017/2018,Kindergarten,DTaP,Fully Immunized,100,20
40930,9387,Walsh RE-1,2017/2018,Kindergarten,HepB,Fully Immunized,100,20
40931,9387,Walsh RE-1,2017/2018,Kindergarten,MMR,Fully Immunized,100,20
40932,9387,Walsh RE-1,2017/2018,Kindergarten,Polio,Fully Immunized,100,20
40933,9387,Walsh RE-1,2017/2018,Kindergarten,Varicella,Fully Immunized,100,20
40934,9387,Walsh RE-1,2017/2018,School,,Summary Compliant,100,141
40935,9387,Walsh RE-1,2017/2018,School,DTaP,Fully Immunized,97.16,141
40936,9387,Walsh RE-1,2017/2018,School,DTaP,Non-Medical Exemption,2.84,141
40937,9387,Walsh RE-1,2017/2018,School,HepB,Fully Immunized,98.58,141
40938,9387,Walsh RE-1,2017/2018,School,HepB,Non-Medical Exemption,1.42,141
40939,9387,Walsh RE-1,2017/2018,School,MMR,Fully Immunized,97.16,141
40940,9387,Walsh RE-1,2017/2018,School,MMR,Non-Medical Exemption,2.84,141
40941,9387,Walsh RE-1,2017/2018,School,Polio,Fully Immunized,97.16,141
40942,9387,Walsh RE-1,2017/2018,School,Polio,Non-Medical Exemption,2.84,141
40943,9387,Walsh RE-1,2017/2018,School,Tdap,Fully Immunized,43.97,141
40944,9387,Walsh RE-1,2017/2018,School,Tdap,Non-Medical Exemption,1.42,141
40945,9387,Walsh RE-1,2017/2018,School,Varicella,Fully Immunized,97.16,141
40946,9387,Walsh RE-1,2017/2018,School,Varicella,Non-Medical Exemption,2.84,141
40947,9387,Walsh RE-1,2018/2019,Kindergarten,,Summary Compliant,100,18
40948,9387,Walsh RE-1,2018/2019,Kindergarten,DTaP,Fully Immunized,94.44,18
40949,9387,Walsh RE-1,2018/2019,Kindergarten,DTaP,Non-Medical Exemption,5.56,18
40950,9387,Walsh RE-1,2018/2019,Kindergarten,HepB,Fully Immunized,94.44,18
40951,9387,Walsh RE-1,2018/2019,Kindergarten,HepB,Non-Medical Exemption,5.56,18
40952,9387,Walsh RE-1,2018/2019,Kindergarten,MMR,Fully Immunized,94.44,18
40953,9387,Walsh RE-1,2018/2019,Kindergarten,MMR,Non-Medical Exemption,5.56,18
40954,9387,Walsh RE-1,2018/2019,Kindergarten,Polio,Fully Immunized,94.44,18
40955,9387,Walsh RE-1,2018/2019,Kindergarten,Polio,Non-Medical Exemption,5.56,18
40956,9387,Walsh RE-1,2018/2019,Kindergarten,Varicella,Fully Immunized,94.44,18
40957,9387,Walsh RE-1,2018/2019,Kindergarten,Varicella,Non-Medical Exemption,5.56,18
40958,9387,Walsh RE-1,2018/2019,School,,Summary Compliant,100,149
40959,9387,Walsh RE-1,2018/2019,School,DTaP,Fully Immunized,96.64,149
40960,9387,Walsh RE-1,2018/2019,School,DTaP,Non-Medical Exemption,3.36,149
40961,9387,Walsh RE-1,2018/2019,School,HepB,Fully Immunized,98.66,149
40962,9387,Walsh RE-1,2018/2019,School,HepB,Non-Medical Exemption,1.34,149
40963,9387,Walsh RE-1,2018/2019,School,MMR,Fully Immunized,96.64,149
40964,9387,Walsh RE-1,2018/2019,School,MMR,Non-Medical Exemption,3.36,149
40965,9387,Walsh RE-1,2018/2019,School,Polio,Fully Immunized,97.99,149
40966,9387,Walsh RE-1,2018/2019,School,Polio,Non-Medical Exemption,2.01,149
40967,9387,Walsh RE-1,2018/2019,School,Tdap,Fully Immunized,43.62,149
40968,9387,Walsh RE-1,2018/2019,School,Varicella,Fully Immunized,96.64,149
40969,9387,Walsh RE-1,2018/2019,School,Varicella,Non-Medical Exemption,3.36,149
40970,9387,Walsh RE-1,2019/2020,Kindergarten,,Summary Compliant,100,11
40971,9387,Walsh RE-1,2019/2020,Kindergarten,DTaP,Fully Immunized,100,11
40972,9387,Walsh RE-1,2019/2020,Kindergarten,HepB,Fully Immunized,100,11
40973,9387,Walsh RE-1,2019/2020,Kindergarten,MMR,Fully Immunized,100,11
40974,9387,Walsh RE-1,2019/2020,Kindergarten,Polio,Fully Immunized,100,11
40975,9387,Walsh RE-1,2019/2020,Kindergarten,Varicella,Fully Immunized,90.91,11
40976,9387,Walsh RE-1,2019/2020,Kindergarten,Varicella,Non-Medical Exemption,9.09,11
40977,9387,Walsh RE-1,2019/2020,School,,Summary Compliant,100,136
40978,9387,Walsh RE-1,2019/2020,School,DTaP,Fully Immunized,97.06,136
40979,9387,Walsh RE-1,2019/2020,School,DTaP,In Process,0.74,136
40980,9387,Walsh RE-1,2019/2020,School,DTaP,Non-Medical Exemption,2.21,136
40981,9387,Walsh RE-1,2019/2020,School,HepB,Fully Immunized,97.06,136
40982,9387,Walsh RE-1,2019/2020,School,HepB,In Process,0.74,136
40983,9387,Walsh RE-1,2019/2020,School,HepB,Non-Medical Exemption,2.21,136
40984,9387,Walsh RE-1,2019/2020,School,MMR,Fully Immunized,96.32,136
40985,9387,Walsh RE-1,2019/2020,School,MMR,In Process,1.47,136
40986,9387,Walsh RE-1,2019/2020,School,MMR,Non-Medical Exemption,2.21,136
40987,9387,Walsh RE-1,2019/2020,School,Polio,Fully Immunized,97.06,136
40988,9387,Walsh RE-1,2019/2020,School,Polio,In Process,0.74,136
40989,9387,Walsh RE-1,2019/2020,School,Polio,Non-Medical Exemption,2.21,136
40990,9387,Walsh RE-1,2019/2020,School,Tdap,Fully Immunized,40.44,136
40991,9387,Walsh RE-1,2019/2020,School,Tdap,In Process,1.47,136
40992,9387,Walsh RE-1,2019/2020,School,Tdap,Non-Medical Exemption,0.74,136
40993,9387,Walsh RE-1,2019/2020,School,Varicella,Fully Immunized,95.59,136
40994,9387,Walsh RE-1,2019/2020,School,Varicella,In Process,1.47,136
40995,9387,Walsh RE-1,2019/2020,School,Varicella,Non-Medical Exemption,2.94,136
40996,9387,Walsh RE-1,2020/2021,Kindergarten,,Summary Compliant,100,10
40997,9387,Walsh RE-1,2020/2021,Kindergarten,DTaP,Fully Immunized,90,10
40998,9387,Walsh RE-1,2020/2021,Kindergarten,DTaP,Non-Medical Exemption,10,10
40999,9387,Walsh RE-1,2020/2021,Kindergarten,HepB,Fully Immunized,90,10
41000,9387,Walsh RE-1,2020/2021,Kindergarten,HepB,Non-Medical Exemption,10,10
41001,9387,Walsh RE-1,2020/2021,Kindergarten,MMR,Fully Immunized,90,10
41002,9387,Walsh RE-1,2020/2021,Kindergarten,MMR,Non-Medical Exemption,10,10
41003,9387,Walsh RE-1,2020/2021,Kindergarten,Polio,Fully Immunized,90,10
41004,9387,Walsh RE-1,2020/2021,Kindergarten,Polio,Non-Medical Exemption,10,10
41005,9387,Walsh RE-1,2020/2021,Kindergarten,Varicella,Fully Immunized,90,10
41006,9387,Walsh RE-1,2020/2021,Kindergarten,Varicella,Non-Medical Exemption,10,10
41007,9387,Walsh RE-1,2020/2021,School,,Summary Compliant,100,131
41008,9387,Walsh RE-1,2020/2021,School,DTaP,Fully Immunized,96.18,131
41009,9387,Walsh RE-1,2020/2021,School,DTaP,Non-Medical Exemption,3.82,131
41010,9387,Walsh RE-1,2020/2021,School,HepB,Fully Immunized,96.18,131
41011,9387,Walsh RE-1,2020/2021,School,HepB,Non-Medical Exemption,3.82,131
41012,9387,Walsh RE-1,2020/2021,School,MMR,Fully Immunized,96.18,131
41013,9387,Walsh RE-1,2020/2021,School,MMR,Non-Medical Exemption,3.82,131
41014,9387,Walsh RE-1,2020/2021,School,Polio,Fully Immunized,96.18,131
41015,9387,Walsh RE-1,2020/2021,School,Polio,Non-Medical Exemption,3.82,131
41016,9387,Walsh RE-1,2020/2021,School,Tdap,Fully Immunized,43.51,131
41017,9387,Walsh RE-1,2020/2021,School,Tdap,In Process,1.53,131
41018,9387,Walsh RE-1,2020/2021,School,Tdap,Non-Medical Exemption,0.76,131
41019,9387,Walsh RE-1,2020/2021,School,Varicella,Fully Immunized,96.18,131
41020,9387,Walsh RE-1,2020/2021,School,Varicella,Non-Medical Exemption,3.82,131
41021,9387,Walsh RE-1,2021/2022,Kindergarten,,Summary Compliant,100,9
41022,9387,Walsh RE-1,2021/2022,Kindergarten,DTaP,Fully Immunized,100,9
41023,9387,Walsh RE-1,2021/2022,Kindergarten,HepB,Fully Immunized,100,9
41024,9387,Walsh RE-1,2021/2022,Kindergarten,MMR,Fully Immunized,100,9
41025,9387,Walsh RE-1,2021/2022,Kindergarten,Polio,Fully Immunized,100,9
41026,9387,Walsh RE-1,2021/2022,Kindergarten,Varicella,Fully Immunized,100,9
41027,9387,Walsh RE-1,2021/2022,School,,Summary Compliant,100,145
41028,9387,Walsh RE-1,2021/2022,School,DTaP,Fully Immunized,97.93,145
41029,9387,Walsh RE-1,2021/2022,School,DTaP,Non-Medical Exemption,2.07,145
41030,9387,Walsh RE-1,2021/2022,School,HepB,Fully Immunized,97.93,145
41031,9387,Walsh RE-1,2021/2022,School,HepB,Non-Medical Exemption,2.07,145
41032,9387,Walsh RE-1,2021/2022,School,MMR,Fully Immunized,97.93,145
41033,9387,Walsh RE-1,2021/2022,School,MMR,Non-Medical Exemption,2.07,145
41034,9387,Walsh RE-1,2021/2022,School,Polio,Fully Immunized,97.93,145
41035,9387,Walsh RE-1,2021/2022,School,Polio,Non-Medical Exemption,2.07,145
41036,9387,Walsh RE-1,2021/2022,School,Tdap,Fully Immunized,98.44,64
41037,9387,Walsh RE-1,2021/2022,School,Tdap,Non-Medical Exemption,1.56,64
41038,9387,Walsh RE-1,2021/2022,School,Varicella,Fully Immunized,97.93,145
41039,9387,Walsh RE-1,2021/2022,School,Varicella,Non-Medical Exemption,2.07,145
41040,9387,Walsh RE-1,2022/2023,Kindergarten,,Summary Compliant,100,14
41041,9387,Walsh RE-1,2022/2023,Kindergarten,DTaP,Fully Immunized,92.86,14
41042,9387,Walsh RE-1,2022/2023,Kindergarten,DTaP,Non-Medical Exemption,7.14,14
41043,9387,Walsh RE-1,2022/2023,Kindergarten,HepB,Fully Immunized,92.86,14
41044,9387,Walsh RE-1,2022/2023,Kindergarten,HepB,Non-Medical Exemption,7.14,14
41045,9387,Walsh RE-1,2022/2023,Kindergarten,MMR,Fully Immunized,92.86,14
41046,9387,Walsh RE-1,2022/2023,Kindergarten,MMR,Non-Medical Exemption,7.14,14
41047,9387,Walsh RE-1,2022/2023,Kindergarten,Polio,Fully Immunized,92.86,14
41048,9387,Walsh RE-1,2022/2023,Kindergarten,Polio,Non-Medical Exemption,7.14,14
41049,9387,Walsh RE-1,2022/2023,Kindergarten,Varicella,Fully Immunized,92.86,14
41050,9387,Walsh RE-1,2022/2023,Kindergarten,Varicella,Non-Medical Exemption,7.14,14
41051,9387,Walsh RE-1,2022/2023,School,,Summary Compliant,100,164
41052,9387,Walsh RE-1,2022/2023,School,DTaP,Fully Immunized,95.12,164
41053,9387,Walsh RE-1,2022/2023,School,DTaP,Non-Medical Exemption,4.88,164
41054,9387,Walsh RE-1,2022/2023,School,HepB,Fully Immunized,95.12,164
41055,9387,Walsh RE-1,2022/2023,School,HepB,Non-Medical Exemption,4.88,164
41056,9387,Walsh RE-1,2022/2023,School,MMR,Fully Immunized,95.12,164
41057,9387,Walsh RE-1,2022/2023,School,MMR,Non-Medical Exemption,4.88,164
41058,9387,Walsh RE-1,2022/2023,School,Polio,Fully Immunized,95.12,164
41059,9387,Walsh RE-1,2022/2023,School,Polio,Non-Medical Exemption,4.88,164
41060,9387,Walsh RE-1,2022/2023,School,Tdap,Fully Immunized,94.51,164
41061,9387,Walsh RE-1,2022/2023,School,Tdap,In Process,0.61,164
41062,9387,Walsh RE-1,2022/2023,School,Tdap,Non-Medical Exemption,4.88,164
41063,9387,Walsh RE-1,2022/2023,School,Varicella,Fully Immunized,95.12,164
41064,9387,Walsh RE-1,2022/2023,School,Varicella,Non-Medical Exemption,4.88,164
41065,9387,Walsh RE-1,2023/2024,Kindergarten,,Summary Compliant,100,9
41066,9387,Walsh RE-1,2023/2024,Kindergarten,DTaP,Fully Immunized,100,9
41067,9387,Walsh RE-1,2023/2024,Kindergarten,HepB,Fully Immunized,100,9
41068,9387,Walsh RE-1,2023/2024,Kindergarten,MMR,Fully Immunized,100,9
41069,9387,Walsh RE-1,2023/2024,Kindergarten,Polio,Fully Immunized,100,9
41070,9387,Walsh RE-1,2023/2024,Kindergarten,Varicella,Fully Immunized,100,9
41071,9387,Walsh RE-1,2023/2024,School,,Summary Compliant,100,160
41072,9387,Walsh RE-1,2023/2024,School,DTaP,Fully Immunized,96.88,160
41073,9387,Walsh RE-1,2023/2024,School,DTaP,Non-Medical Exemption,3.13,160
41074,9387,Walsh RE-1,2023/2024,School,HepB,Fully Immunized,96.88,160
41075,9387,Walsh RE-1,2023/2024,School,HepB,Non-Medical Exemption,3.13,160
41076,9387,Walsh RE-1,2023/2024,School,MMR,Fully Immunized,96.88,160
41077,9387,Walsh RE-1,2023/2024,School,MMR,Non-Medical Exemption,3.13,160
41078,9387,Walsh RE-1,2023/2024,School,Polio,Fully Immunized,96.88,160
41079,9387,Walsh RE-1,2023/2024,School,Polio,Non-Medical Exemption,3.13,160
41080,9387,Walsh RE-1,2023/2024,School,Tdap,Fully Immunized,97.78,90
41081,9387,Walsh RE-1,2023/2024,School,Tdap,Non-Medical Exemption,2.22,90
41082,9387,Walsh RE-1,2023/2024,School,Varicella,Fully Immunized,96.88,160
41083,9387,Walsh RE-1,2023/2024,School,Varicella,Non-Medical Exemption,3.13,160
41084,9388,Weld County RE-1,2017/2018,Kindergarten,,Summary Compliant,99.26,136
41085,9388,Weld County RE-1,2017/2018,Kindergarten,DTaP,Fully Immunized,99.26,136
41086,9388,Weld County RE-1,2017/2018,Kindergarten,DTaP,IncompleteRecordCount,0.74,136
41087,9388,Weld County RE-1,2017/2018,Kindergarten,HepB,Fully Immunized,99.26,136
41088,9388,Weld County RE-1,2017/2018,Kindergarten,HepB,IncompleteRecordCount,0.74,136
41089,9388,Weld County RE-1,2017/2018,Kindergarten,MMR,Fully Immunized,99.26,136
41090,9388,Weld County RE-1,2017/2018,Kindergarten,MMR,IncompleteRecordCount,0.74,136
41091,9388,Weld County RE-1,2017/2018,Kindergarten,Polio,Fully Immunized,99.26,136
41092,9388,Weld County RE-1,2017/2018,Kindergarten,Polio,IncompleteRecordCount,0.74,136
41093,9388,Weld County RE-1,2017/2018,Kindergarten,Varicella,Fully Immunized,99.26,136
41094,9388,Weld County RE-1,2017/2018,Kindergarten,Varicella,IncompleteRecordCount,0.74,136
41095,9388,Weld County RE-1,2017/2018,School,,Summary Compliant,99.72,1809
41096,9388,Weld County RE-1,2017/2018,School,DTaP,Fully Immunized,98.78,1809
41097,9388,Weld County RE-1,2017/2018,School,DTaP,IncompleteRecordCount,0.22,1809
41098,9388,Weld County RE-1,2017/2018,School,DTaP,Non-Medical Exemption,1,1809
41099,9388,Weld County RE-1,2017/2018,School,HepB,Fully Immunized,98.89,1809
41100,9388,Weld County RE-1,2017/2018,School,HepB,In Process,0.06,1809
41101,9388,Weld County RE-1,2017/2018,School,HepB,IncompleteRecordCount,0.22,1809
41102,9388,Weld County RE-1,2017/2018,School,HepB,Non-Medical Exemption,0.83,1809
41103,9388,Weld County RE-1,2017/2018,School,MMR,Fully Immunized,98.84,1809
41104,9388,Weld County RE-1,2017/2018,School,MMR,IncompleteRecordCount,0.22,1809
41105,9388,Weld County RE-1,2017/2018,School,MMR,Non-Medical Exemption,0.94,1809
41106,9388,Weld County RE-1,2017/2018,School,Polio,Fully Immunized,99,1809
41107,9388,Weld County RE-1,2017/2018,School,Polio,IncompleteRecordCount,0.17,1809
41108,9388,Weld County RE-1,2017/2018,School,Polio,Non-Medical Exemption,0.83,1809
41109,9388,Weld County RE-1,2017/2018,School,Tdap,Fully Immunized,98.79,994
41110,9388,Weld County RE-1,2017/2018,School,Tdap,Non-Medical Exemption,1.21,994
41111,9388,Weld County RE-1,2017/2018,School,Varicella,Fully Immunized,98.56,1809
41112,9388,Weld County RE-1,2017/2018,School,Varicella,In Process,0.06,1809
41113,9388,Weld County RE-1,2017/2018,School,Varicella,IncompleteRecordCount,0.22,1809
41114,9388,Weld County RE-1,2017/2018,School,Varicella,Non-Medical Exemption,1.16,1809
41115,9388,Weld County RE-1,2018/2019,Kindergarten,,Summary Compliant,98.69,153
41116,9388,Weld County RE-1,2018/2019,Kindergarten,DTaP,Fully Immunized,94.77,153
41117,9388,Weld County RE-1,2018/2019,Kindergarten,DTaP,In Process,2.61,153
41118,9388,Weld County RE-1,2018/2019,Kindergarten,DTaP,IncompleteRecordCount,0.65,153
41119,9388,Weld County RE-1,2018/2019,Kindergarten,DTaP,Non-Medical Exemption,1.96,153
41120,9388,Weld County RE-1,2018/2019,Kindergarten,HepB,Fully Immunized,96.73,153
41121,9388,Weld County RE-1,2018/2019,Kindergarten,HepB,In Process,0.65,153
41122,9388,Weld County RE-1,2018/2019,Kindergarten,HepB,IncompleteRecordCount,0.65,153
41123,9388,Weld County RE-1,2018/2019,Kindergarten,HepB,Non-Medical Exemption,1.96,153
41124,9388,Weld County RE-1,2018/2019,Kindergarten,MMR,Fully Immunized,97.39,153
41125,9388,Weld County RE-1,2018/2019,Kindergarten,MMR,In Process,0.65,153
41126,9388,Weld County RE-1,2018/2019,Kindergarten,MMR,IncompleteRecordCount,0.65,153
41127,9388,Weld County RE-1,2018/2019,Kindergarten,MMR,Non-Medical Exemption,1.31,153
41128,9388,Weld County RE-1,2018/2019,Kindergarten,Polio,Fully Immunized,96.73,153
41129,9388,Weld County RE-1,2018/2019,Kindergarten,Polio,In Process,1.31,153
41130,9388,Weld County RE-1,2018/2019,Kindergarten,Polio,Non-Medical Exemption,1.96,153
41131,9388,Weld County RE-1,2018/2019,Kindergarten,Varicella,Fully Immunized,95.42,153
41132,9388,Weld County RE-1,2018/2019,Kindergarten,Varicella,In Process,1.96,153
41133,9388,Weld County RE-1,2018/2019,Kindergarten,Varicella,IncompleteRecordCount,1.31,153
41134,9388,Weld County RE-1,2018/2019,Kindergarten,Varicella,Non-Medical Exemption,1.31,153
41135,9388,Weld County RE-1,2018/2019,School,,Summary Compliant,99.62,1866
41136,9388,Weld County RE-1,2018/2019,School,DTaP,Fully Immunized,98.18,1866
41137,9388,Weld County RE-1,2018/2019,School,DTaP,In Process,0.86,1866
41138,9388,Weld County RE-1,2018/2019,School,DTaP,IncompleteRecordCount,0.05,1866
41139,9388,Weld County RE-1,2018/2019,School,DTaP,Medical Exemption,0.11,1866
41140,9388,Weld County RE-1,2018/2019,School,DTaP,Non-Medical Exemption,0.75,1866
41141,9388,Weld County RE-1,2018/2019,School,HepB,Fully Immunized,98.61,1866
41142,9388,Weld County RE-1,2018/2019,School,HepB,In Process,0.64,1866
41143,9388,Weld County RE-1,2018/2019,School,HepB,Medical Exemption,0.11,1866
41144,9388,Weld County RE-1,2018/2019,School,HepB,Non-Medical Exemption,0.59,1866
41145,9388,Weld County RE-1,2018/2019,School,MMR,Fully Immunized,98.55,1866
41146,9388,Weld County RE-1,2018/2019,School,MMR,In Process,0.54,1866
41147,9388,Weld County RE-1,2018/2019,School,MMR,IncompleteRecordCount,0.05,1866
41148,9388,Weld County RE-1,2018/2019,School,MMR,Medical Exemption,0.11,1866
